Easting,Northing,WaterDepth,Label,Date,Time,Roll,Pitch,Heading
0.2859822072613505,0.3106285714275307,45.34,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2859822072613505,0.3108571428580889,45.41,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.285837941812931,0.3105777777778724,45.2,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2860062515027771,0.3109333333325764,44.67,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2856455878817983,0.3108063492060653,44.87,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2852849242606796,0.3106285714275307,44.68,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2854051454676725,0.3110349206342583,44.88,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2851647030536867,0.311212698412793,45.12,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2849242606395609,0.3107809523812362,45.13,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.284683818225575,0.3104761904761904,45.01,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2840586679490439,0.3107047619043834,44.86,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2840827121904705,0.3106539682547251,44.91,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2841788891560368,0.310755555556407,45.05,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2839865352249041,0.3108317460308945,45.14,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2841788891560368,0.3109333333325764,45.17,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2839865352249041,0.3110349206342583,45.06,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2840586679490439,0.3108317460308945,45.0,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.284106756431897,0.3108317460308945,44.95,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2836980043280651,0.3108063492060653,44.92,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2836980043280651,0.3111619047631347,44.96,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2831930752585269,0.3108063492060653,45.05,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2834816061553659,0.3109587301597709,45.07,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2836018273623588,0.3110095238094292,44.98,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2835537388796456,0.310526984128214,44.87,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2836980043280651,0.3108571428580889,44.86,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2840586679490439,0.3110349206342583,44.83,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2843471988458829,0.3114666666658152,45.03,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.283938446742051,0.3104761904761904,45.19,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2839624909834775,0.3106539682547251,45.24,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2848521279154211,0.3112888888896458,45.03,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2847559509498547,0.3112380952376222,44.96,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2847078624670016,0.3110603174614528,44.71,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2851887472951132,0.3115174603178388,44.68,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2850925703294069,0.3113142857144749,44.76,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2855253666746654,0.3113396825393041,44.84,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2854772781919522,0.3113142857144749,44.91,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2856936763645115,0.3110857142862819,44.83,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2856455878817983,0.311212698412793,44.96,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.285837941812931,0.3107809523812362,44.83,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2859100745372107,0.3107809523812362,44.8,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2858860302957841,0.3107301587292126,44.78,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2865352248137418,0.3112380952376222,45.03,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2865592690551684,0.3111365079359403,44.87,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2865352248137418,0.3110095238094292,44.8,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2866314017793082,0.3111619047631347,44.74,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2865352248137418,0.3112634920624513,44.82,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2864390478480355,0.3108317460308945,44.85,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2861505169511966,0.3105523809530432,44.73,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2867275787448745,0.3111111111111111,44.8,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2867035345035879,0.3109333333325764,44.73,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2868958884347206,0.3106793650795543,45.06,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2869439769175738,0.3109079365077473,45.62,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2872325078144128,0.3113650793641332,45.94,0,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2874248617456854,0.3111111111111111,46.66,1,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2874248617456854,0.3111111111111111,47.15,1,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2889636931955867,0.3107809523812362,47.57,1,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2913200288531517,0.3109333333325764,48.45,6,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.29182495792269,0.3104253968265321,48.83,2,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2916326039914173,0.3106539682547251,48.99,2,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2914642943015712,0.3109333333325764,49.2,2,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2913440730945783,0.3111873015879638,49.47,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2928829045444795,0.3102730158728266,49.71,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2930993027170389,0.3101714285711447,49.88,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2934599663381576,0.3101460317463155,49.84,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2937484972349966,0.3102476190479974,49.89,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2939408511661293,0.3099682539677809,49.8,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2956960807887297,0.3076571428562913,49.95,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2959365232027156,0.3081396825398718,50.04,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2956720365473032,0.3078857142868496,49.83,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2949507093052056,0.3075809523818039,50.21,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2949507093052056,0.3075809523818039,49.93,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2949026208223525,0.3074539682529275,49.96,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2949026208223525,0.3074793650801219,50.05,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2944457802356675,0.3074539682529275,50.34,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2942534263043948,0.3069206349196888,50.36,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2945660014426604,0.307250793651929,50.42,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2947102668910799,0.3074793650801219,50.46,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.294590045684087,0.3075047619049511,50.6,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2942534263043948,0.3073015873015873,50.77,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2925943736475006,0.3022476190470514,50.9,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2923539312335148,0.3019174603171765,51.01,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.292281798509375,0.3017396825386418,51.17,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2924741524405077,0.3018920634923473,51.37,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2927145948546335,0.3022730158742458,51.59,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2927145948546335,0.3022730158742458,51.76,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2925462851647874,0.2994793650791759,51.95,4,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2927867275787733,0.3009015873027226,52.03,4,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2929550372686194,0.3009777777772101,52.17,4,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2928107718201999,0.2960761904763797,52.58,4,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2930271699928991,0.2964063492062546,52.39,4,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2937484972349966,0.2961777777780616,53.14,5,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2933637893724513,0.2958730158730159,53.35,5,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2935561433037239,0.2959492063498686,53.34,5,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2937965857177098,0.2961015873012088,53.25,5,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2930031257514725,0.2965333333327656,53.18,5,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2932435681654583,0.2966603174592767,53.16,5,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2932676124068849,0.2967873015881531,53.23,5,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2908872325078933,0.2962793650797435,53.22,5,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2909112767493198,0.2962285714277199,53.28,5,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2900456840586629,0.2964063492062546,53.32,5,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2900937725415161,0.2962285714277199,53.35,5,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2900697283000895,0.2961015873012088,53.45,5,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.290382303438355,0.2963555555565962,53.5,5,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2903101707142153,0.2959746031746977,53.57,5,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2906948785766206,0.2963301587294018,53.56,5,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.289636931954831,0.2956952380944812,53.54,5,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2897090646791107,0.2957460317465048,53.56,5,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2896850204376841,0.2958222222233575,53.63,5,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2892762683338522,0.2955682539679701,53.56,5,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2892762683338522,0.2954666666662882,53.53,5,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2892762683338522,0.2953396825397771,53.55,5,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2894445780235583,0.295314285714948,53.52,5,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.289636931954831,0.2953396825397771,53.52,5,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2897090646791107,0.2951111111115841,53.47,5,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2907189228180472,0.2938412698417429,53.45,5,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2910555421977393,0.2938412698417429,53.4,5,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2912719403702986,0.294095238094765,53.33,5,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2914162058187181,0.2938920634914012,53.23,5,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2914642943015712,0.2924190476181961,52.57,4,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2917528251984102,0.2924952380950488,52.42,4,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2918730464054032,0.2924698412702197,52.22,4,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2919932676123961,0.291936507936981,52.1,4,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2924981966819343,0.2916317460319352,51.92,4,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2925222409233609,0.2917841269832755,51.72,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2930993027170389,0.2919111111121518,51.53,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2937484972349966,0.2922666666668559,51.41,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2936523202692903,0.2918603174601282,51.24,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2944938687185206,0.2906920634919688,51.19,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2947102668910799,0.290361904762094,51.0,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2944457802356675,0.2900825396818774,50.93,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2966097619620998,0.2892952380956165,50.81,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2964895407551069,0.2891174603170818,50.65,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2966097619620998,0.2889142857137181,50.66,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2967299831690927,0.2890920634922527,50.55,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2971387352729246,0.2890666666674235,50.48,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2968021158932326,0.2900825396818774,50.53,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2970425583073584,0.2903365079372648,50.47,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2980524164462948,0.2891936507939346,50.39,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2980283722048682,0.289142857141911,50.31,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2980524164462948,0.2890920634922527,50.22,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2982207261361408,0.2886603174606959,50.17,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2976677085838894,0.2876444444438767,50.0,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2977157970666026,0.2877460317455587,50.01,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.297691752825316,0.2877968253975823,49.93,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2987016109642525,0.2887111111103542,49.81,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2987737436883923,0.2887111111103542,49.74,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.2990141861025181,0.2888380952392305,49.48,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3012262563116636,0.2915555555550825,49.1,2,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3016590526569221,0.2919873015866393,48.88,2,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3019956720366143,0.2923682539685378,48.64,6,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3046645828324449,0.2985396825392095,47.77,1,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3072854051455624,0.3029079365091664,47.54,1,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3075018033181217,0.3031873015870177,47.54,1,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3078624669392404,0.3036952380954273,47.38,1,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3076701130079677,0.3064380952384737,47.38,1,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3078624669392404,0.3068444444452013,47.38,1,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.308054820870513,0.3070222222213707,47.41,1,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3087280596297573,0.3084952380945758,47.4,1,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3089685020437432,0.3083936507928939,47.45,1,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3066362106276047,0.3098920634932934,47.46,1,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3069728300072968,0.3099428571429518,47.52,1,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3072132724212827,0.3101968253959739,47.6,1,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3072373166627092,0.3102730158728266,47.66,1,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3075018033181217,0.3102984126976558,47.76,1,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.309208944457869,0.3107301587292126,48.55,6,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3128396249099229,0.3093587301576894,48.61,6,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3132483770137548,0.30918095238152,48.76,2,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3134407309450275,0.3091047619046673,48.89,2,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3136811733590133,0.3086730158731104,49.02,2,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3135609521520204,0.3089015873013034,49.2,2,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.313584996393447,0.30918095238152,49.32,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3146429430152366,0.3077587301579733,49.4,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3157249338784528,0.3075047619049511,49.48,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3159413320510121,0.3070222222213707,49.6,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.315773022361166,0.305676190477042,49.8,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3159413320510121,0.3057015873018711,49.94,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3164943496032635,0.3049904761900977,50.06,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3166145708103963,0.3049904761900977,50.14,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3164222168791237,0.3052952380951435,50.25,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.316806924741529,0.3053714285719962,50.43,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3189709064679614,0.3031365079373594,50.56,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3189228179851083,0.3029333333339956,50.72,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3205818706420025,0.3023238095239041,50.88,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3205818706420025,0.302425396825586,50.91,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3208463572974149,0.3025523809520971,51.09,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3192594373648004,0.3009015873027226,51.22,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3222168790574701,0.300850793650699,51.33,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3236354893003784,0.297701587300925,51.49,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3237076220245182,0.2979555555563124,51.64,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3237557105073713,0.2981079365076526,51.76,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3241163741284901,0.2966857142864711,51.94,4,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3242846838183361,0.2966095238096184,52.03,4,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.324813657129161,0.2964825396831073,52.2,4,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3130560230824822,0.2963301587294018,52.28,4,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3132483770137548,0.2966857142864711,52.39,4,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3249579225775805,0.2962285714277199,52.46,4,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3249338783361539,0.2958476190481867,52.54,4,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3248377013705875,0.297244444444539,52.64,4,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3251743207502797,0.2973968253958793,52.51,4,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3256311613369647,0.2974476190479029,52.45,4,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3252464534744194,0.2989714285707663,52.45,4,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3242606395769095,0.2971936507948807,52.38,4,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3244770377494688,0.2970920634931988,52.41,4,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3250540995431468,0.2973714285710501,52.4,4,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3251983649915663,0.297244444444539,52.38,4,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.325559028612685,0.297473015872732,52.34,4,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3253666746814124,0.2977269841281194,52.3,4,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3256311613369647,0.2997841269842216,52.32,4,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3257032940611045,0.3006476190473352,52.34,4,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3257273383025311,0.300850793650699,52.34,4,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3257994710266709,0.3009269841275518,52.17,4,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3258956479923772,0.3009015873027226,52.24,4,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3262322673720693,0.3019174603171765,52.18,4,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3264727097860551,0.3036952380954273,51.56,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3264727097860551,0.3039492063484494,51.5,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3260880019236498,0.3034158730152107,51.92,4,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3265448425103349,0.3057777777787239,51.19,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3266891079587544,0.305676190477042,50.87,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3248857898534407,0.311669841269179,50.79,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
0.3251983649915663,0.3116444444443498,50.61,3,20-02-27,20:50:47.502,-6.3,2.0,19.9
